planet;position;mass
uranus;POINTZ(13.531969021912579 -14.576151201111676 -14.576151201111676);0.0017237240570597112
neptune;POINTZ(15.963036608229963 -25.55567187128241 -25.55567187128241);0.0020336868699246304
sun;POINTZ(7.165002615366407e-05 -0.0020211743260824806 -0.0020211743260824806);39.47841760435743
jupiter;POINTZ(4.912018827586424 0.5907920808177568 0.5907920808177568);0.03769367487038949
saturn;POINTZ(7.651175219618327 5.19661491344875 5.19661491344875);0.011286326131968767
uranus;POINTZ(13.542391312044797 -14.56700811891993 -14.56700811891993);0.0017237240570597112
neptune;POINTZ(15.972689447500716 -25.549497961792976 -25.549497961792976);0.0020336868699246304
sun;POINTZ(7.792122996823608e-05 -0.0020540947995524787 -0.0020540947995524787);39.47841760435743
jupiter;POINTZ(4.90821404786955 0.6194822250614122 0.6194822250614122);0.03769367487038949
saturn;POINTZ(7.638616601404423 5.213438381842793 5.213438381842793);0.011286326131968767
uranus;POINTZ(13.552806800606065 -14.557857716819987 -14.557857716819987);0.0017237240570597112
neptune;POINTZ(15.982339979029316 -25.543320358315697 -25.543320358315697);0.0020336868699246304
sun;POINTZ(8.435637861819069e-05 -0.0020869890304590966 -0.0020869890304590966);39.47841760435743
jupiter;POINTZ(4.904249396879769 0.6481521546985551 0.6481521546985551);0.03769367487038949
saturn;POINTZ(7.626019908939705 5.230235785815728 5.230235785815728);0.011286326131968767
uranus;POINTZ(13.563215482764816 -14.548699999859618 -14.548699999859618);0.0017237240570597112
neptune;POINTZ(15.991988201391425 -25.537139061700756 -25.537139061700756);0.0020336868699246304
sun;POINTZ(9.095535705870667e-05 -0.0021198560966037617 -0.0021198560966037617);39.47841760435743
jupiter;POINTZ(4.9001249800539775 0.6768009316869759 0.6768009316869759);0.03769367487038949
saturn;POINTZ(7.61338519349876 5.247007033376001 5.247007033376001);0.011286326131968767
uranus;POINTZ(13.573617353693015 -14.53953497308924 -14.53953497308924);0.0017237240570597112
neptune;POINTZ(16.001634113162986 -25.530954072798878 -25.530954072798878);0.0020336868699246304
sun;POINTZ(9.771804440028689e-05 -0.0021526950763095555 -0.0021526950763095555);39.47841760435743
jupiter;POINTZ(4.895840908879782 0.7054276185045517 0.7054276185045517);0.03769367487038949
saturn;POINTZ(7.600712506591713 5.263752032620284 5.263752032620284);0.011286326131968767
uranus;POINTZ(13.584012408566156 -14.53036264156191 -14.53036264156191);0.0017237240570597112
neptune;POINTZ(16.011277712920215 -25.52476539246132 -25.52476539246132);0.0020336868699246304
sun;POINTZ(0.00010464431391068378 -0.0021855050484644967 -0.0021855050484644967);39.47841760435743
jupiter;POINTZ(4.891397300893517 0.7340312781943523 0.7340312781943523);0.03769367487038949
saturn;POINTZ(7.58800189996412 5.28047069173423 5.28047069173423);0.011286326131968767
uranus;POINTZ(13.594400642563269 -14.521183010333331 -14.521183010333331);0.0017237240570597112
neptune;POINTZ(16.020918999239615 -25.518573021539872 -25.518573021539872);0.0020336868699246304
sun;POINTZ(0.000111734033017213 -0.002218285092564827 -0.002218285092564827);39.47841760435743
jupiter;POINTZ(4.8867942796778525 0.762610974409747 0.762610974409747);0.03769367487038949
saturn;POINTZ(7.575253425596858 5.297162918993239 5.297162918993239);0.011286326131968767
uranus;POINTZ(13.604782050866914 -14.511996084461842 -14.511996084461842);0.0017237240570597112
neptune;POINTZ(16.03055797069796 -25.512376960886865 -25.512376960886865);0.0020336868699246304
sun;POINTZ(0.00011898706330945553 -0.0022510342887582958 -0.0022510342887582958);39.47841760435743
jupiter;POINTZ(4.882031974858998 0.791165771459511 0.791165771459511);0.03769367487038949
saturn;POINTZ(7.562467135706013 5.313828622763214 5.313828622763214);0.011286326131968767
uranus;POINTZ(13.615156628663193 -14.50280186900841 -14.50280186900841);0.0017237240570597112
neptune;POINTZ(16.040194625872306 -25.50617721135516 -25.50617721135516);0.0020336868699246304
sun;POINTZ(0.0001264032605423485 -0.00228375171788744 -0.00228375171788744);39.47841760435743
jupiter;POINTZ(4.877110522103501 0.8196947343529245 0.8196947343529245);0.03769367487038949
saturn;POINTZ(7.549643082742768 5.330467711501328 5.330467711501328);0.011286326131968767
uranus;POINTZ(13.625524371141742 -14.493600369036637 -14.493600369036637);0.0017237240570597112
neptune;POINTZ(16.049828963339987 -25.49997377379815 -25.49997377379815);0.0020336868699246304
sun;POINTZ(0.00013398247463966483 -0.002316436461532854 -0.002316436461532854);39.47841760435743
jupiter;POINTZ(4.872030063114631 0.8481969288448629 0.8481969288448629);0.03769367487038949
saturn;POINTZ(7.536781319393285 5.347080093756788 5.347080093756788);0.011286326131968767
uranus;POINTZ(13.635885273495735 -14.484391589612747 -14.484391589612747);0.0017237240570597112
neptune;POINTZ(16.05946098167862 -25.493766649069762 -25.493766649069762);0.0020336868699246304
sun;POINTZ(0.00014172454969788186 -0.002349087602056445 -0.002349087602056445);39.47841760435743
jupiter;POINTZ(4.866790745628372 0.8766714214808702 0.8766714214808702);0.03769367487038949
saturn;POINTZ(7.523881898578591 5.363665678171608 5.363665678171608);0.011286326131968767
uranus;POINTZ(13.646239330921889 -14.475175535805587 -14.475175535805587);0.0017237240570597112
neptune;POINTZ(16.069090679466093 -25.48755583802446 -25.48755583802446);0.0020336868699246304
sun;POINTZ(0.00014962932399043897 -0.002381704222644674 -0.002381704222644674);39.47841760435743
jupiter;POINTZ(4.86139272340899 0.9051172796422146 0.9051172796422146);0.03769367487038949
saturn;POINTZ(7.510944873454459 5.380224373481374 5.380224373481374);0.011286326131968767
uranus;POINTZ(13.656586538620461 -14.465952212686624 -14.465952212686624);0.0017237240570597112
neptune;POINTZ(16.07871805528059 -25.481341341517233 -25.481341341517233);0.0020336868699246304
sun;POINTZ(0.00015769662997238413 -0.002414285407351769 -0.002414285407351769);39.47841760435743
jupiter;POINTZ(4.855836156244208 0.9335335715909187 0.9335335715909187);0.03769367487038949
saturn;POINTZ(7.497970297411285 5.396756088516019 5.396756088516019);0.011286326131968767
uranus;POINTZ(13.666926891795253 -14.456721625329939 -14.456721625329939);0.0017237240570597112
neptune;POINTZ(16.088343107700563 -25.47512316040361 -25.47512316040361);0.0020336868699246304
sun;POINTZ(0.00016592629428540957 -0.002446830241142916 -0.002446830241142916);39.47841760435743
jupiter;POINTZ(4.850121209939965 0.9619193665147625 0.9619193665147625);0.03769367487038949
saturn;POINTZ(7.484958224073969 5.413260732200598 5.413260732200598);0.011286326131968767
uranus;POINTZ(13.67726038565361 -14.447483778812225 -14.447483778812225);0.0017237240570597112
neptune;POINTZ(16.09796583530475 -25.46890129553965 -25.46890129553965);0.0020336868699246304
sun;POINTZ(0.00017431813776327601 -0.0024793378099374186 -0.0024793378099374186);39.47841760435743
jupiter;POINTZ(4.844248056314774 0.9902737345722533 0.9902737345722533);0.03769367487038949
saturn;POINTZ(7.471908707301789 5.429738213556062 5.429738213556062);0.011286326131968767
uranus;POINTZ(13.687587015406429 -14.438238678212784 -14.438238678212784);0.0017237240570597112
neptune;POINTZ(16.10758623667217 -25.46267574778194 -25.46267574778194);0.0020336868699246304
sun;POINTZ(0.00018287197543762575 -0.002511807200651821 -0.002511807200651821);39.47841760435743
jupiter;POINTZ(4.83821687319367 1.018595746937558 1.018595746937558);0.03769367487038949
saturn;POINTZ(7.458821801188275 5.44618844170004 5.44618844170004);0.011286326131968767
uranus;POINTZ(13.697906776268145 -14.428986328613519 -14.428986328613519);0.0017237240570597112
neptune;POINTZ(16.117204310382125 -25.456446517987608 -25.456446517987608);0.0020336868699246304
sun;POINTZ(0.00019158761654418404 -0.0025442375012429933 -0.0025442375012429933);39.47841760435743
jupiter;POINTZ(4.832027844401756 1.0468844758453937 1.0468844758453937);0.03769367487038949
saturn;POINTZ(7.445697560061087 5.462611325847618 5.462611325847618);0.011286326131968767
uranus;POINTZ(13.708219663456749 -14.419726735098937 -14.419726735098937);0.0017237240570597112
neptune;POINTZ(16.1268200550142 -25.45021360701431 -25.45021360701431);0.0020336868699246304
sun;POINTZ(0.00020046486452934877 -0.0025766278007511717 -0.0025766278007511717);39.47841760435743
jupiter;POINTZ(4.825681159757333 1.0751389946358725 1.0751389946358725);0.03769367487038949
saturn;POINTZ(7.43253603848188 5.479006775312119 5.479006775312119);0.011286326131968767
uranus;POINTZ(13.718525672193783 -14.410459902756143 -14.410459902756143);0.0017237240570597112
neptune;POINTZ(16.13643346914826 -25.443977015720225 -25.443977015720225);0.0020336868699246304
sun;POINTZ(0.00020950351705716774 -0.002608977189342953 -0.002608977189342953);39.47841760435743
jupiter;POINTZ(4.819177015064637 1.1033583777992957 1.1033583777992957);0.03769367487038949
saturn;POINTZ(7.419337291246178 5.495374699505895 5.495374699505895);0.011286326131968767
uranus;POINTZ(13.72882479770434 -14.401185836674834 -14.401185836674834);0.0017237240570597112
neptune;POINTZ(16.146044551364454 -25.437736744964074 -25.437736744964074);0.0020336868699246304
sun;POINTZ(0.0002187033660167035 -0.002641284758354236 -0.002641284758354236);39.47841760435743
jupiter;POINTZ(4.812515612106165 1.131541701020892 1.131541701020892);0.03769367487038949
saturn;POINTZ(7.406101373383241 5.511715007941106 5.511715007941106);0.011286326131968767
uranus;POINTZ(13.739117035217065 -14.3919045419473 -14.3919045419473);0.0017237240570597112
neptune;POINTZ(16.15565330024322 -25.431492795605102 -25.431492795605102);0.0020336868699246304
sun;POINTZ(0.00022806419752978508 -0.0026735496003331065 -0.0026735496003331065);39.47841760435743
jupiter;POINTZ(4.80569715863459 1.1596880412254973 1.1596880412254973);0.03769367487038949
saturn;POINTZ(7.392828340155933 5.528027610230516 5.528027610230516);0.011286326131968767
uranus;POINTZ(13.749402379964163 -14.382616023668417 -14.382616023668417);0.0017237240570597112
neptune;POINTZ(16.16525971436527 -25.42524516850309 -25.42524516850309);0.0020336868699246304
sun;POINTZ(0.0002375857919591463 -0.0027057708090826612 -0.0027057708090826612);39.47841760435743
jupiter;POINTZ(4.798721868364285 1.1877964766221702 1.1877964766221702);0.03769367487038949
saturn;POINTZ(7.379518247060588 5.544312416088278 5.544312416088278);0.011286326131968767
uranus;POINTZ(13.759680827181393 -14.373320286935646 -14.373320286935646);0.0017237240570597112
neptune;POINTZ(16.174863792311612 -25.418993864518345 -25.418993864518345);0.0020336868699246304
sun;POINTZ(0.00024726792391694974 -0.0027379474797037695 -0.0027379474797037695);39.47841760435743
jupiter;POINTZ(4.791589960962431 1.2158660867487388 1.2158660867487388);0.03769367487038949
saturn;POINTZ(7.36617114982687 5.560569335330735 5.560569335330735);0.011286326131968767
uranus;POINTZ(13.769952372108074 -14.36401733684903 -14.36401733684903);0.0017237240570597112
neptune;POINTZ(16.18446553266353 -25.412738884511707 -25.412738884511707);0.0020336868699246304
sun;POINTZ(0.0002571103622736964 -0.002770078708637763 -0.002770078708637763);39.47841760435743
jupiter;POINTZ(4.784301662039726 1.2438959525162738 1.2438959525162738);0.03769367487038949
saturn;POINTZ(7.352787104417642 5.576798277877207 5.576798277877207);0.011286326131968767
uranus;POINTZ(13.780217009987085 -14.354707178511184 -14.354707178511184);0.0017237240570597112
neptune;POINTZ(16.194064934002597 -25.406480229344545 -25.406480229344545);0.0020336868699246304
sun;POINTZ(0.00026711287016751943 -0.0028021635937090545 -0.0028021635937090545);39.47841760435743
jupiter;POINTZ(4.7768572031406995 1.271885156253487 1.271885156253487);0.03769367487038949
saturn;POINTZ(7.339366167028823 5.592999153750794 5.592999153750794);0.011286326131968767
uranus;POINTZ(13.790474736064867 -14.345389817027305 -14.345389817027305);0.0017237240570597112
neptune;POINTZ(16.20366199491067 -25.400217899878758 -25.400217899878758);0.0020336868699246304
sun;POINTZ(0.0002772752050138624 -0.0028342012341676767 -0.0028342012341676767);39.47841760435743
jupiter;POINTZ(4.769256821733608 1.2998327817510449 1.2998327817510449);0.03769367487038949
saturn;POINTZ(7.325908394089251 5.609171873079177 5.609171873079177);0.011286326131968767
uranus;POINTZ(13.800725545591424 -14.336065257505158 -14.336065257505158);0.0017237240570597112
neptune;POINTZ(16.213256713969898 -25.393951896976777 -25.393951896976777);0.0020336868699246304
sun;POINTZ(0.00028759711851554016 -0.002866190730731744 -0.002866190730731744);39.47841760435743
jupiter;POINTZ(4.761500761199946 1.3277379143057988 1.3277379143057988);0.03769367487038949
saturn;POINTZ(7.312413842260541 5.625316346095413 5.625316346095413);0.011286326131968767
uranus;POINTZ(13.810969433820327 -14.326733505055074 -14.326733505055074);0.0017237240570597112
neptune;POINTZ(16.222849089762704 -25.387682221501557 -25.387682221501557);0.0020336868699246304
sun;POINTZ(0.0002980783566731823 -0.0028981311856298227 -0.0028981311856298227);39.47841760435743
jupiter;POINTZ(4.75358927082355 1.3555996407649225 1.3555996407649225);0.03769367487038949
saturn;POINTZ(7.298882568436941 5.641432483138747 5.641432483138747);0.011286326131968767
uranus;POINTZ(13.82120639600871 -14.31739456478995 -14.31739456478995);0.0017237240570597112
neptune;POINTZ(16.23243912087181 -25.381408874316588 -25.381408874316588);0.0020336868699246304
sun;POINTZ(0.000308718659796058 -0.0029300217026432154 -0.0029300217026432154);39.47841760435743
jupiter;POINTZ(4.7455226057793025 1.3834170495699565 1.3834170495699565);0.03769367487038949
saturn;POINTZ(7.285314629745192 5.65752019465541 5.65752019465541);0.011286326131968767
uranus;POINTZ(13.831436427417277 -14.308048441825244 -14.308048441825244);0.0017237240570597112
neptune;POINTZ(16.242026805880222 -25.375131856285883 -25.375131856285883);0.0020336868699246304
sun;POINTZ(0.0003195177625132811 -0.00296186138714815 -0.00296186138714815);39.47841760435743
jupiter;POINTZ(4.737301027121441 1.411189230800752 1.411189230800752);0.03769367487038949
saturn;POINTZ(7.271710083544381 5.673579391199435 5.673579391199435);0.011286326131968767
uranus;POINTZ(13.841659523310302 -14.298695141278973 -14.298695141278973);0.0017237240570597112
neptune;POINTZ(16.25161214337123 -25.368851168273988 -25.368851168273988);0.0020336868699246304
sun;POINTZ(0.00033047539378539497 -0.00299364934615787 -0.00299364934615787);39.47841760435743
jupiter;POINTZ(4.7289248017714645 1.4389152762193123 1.4389152762193123);0.03769367487038949
saturn;POINTZ(7.258068987425798 5.689609983433462 5.689609983433462);0.011286326131968767
uranus;POINTZ(13.85187567895563 -14.289334668271708 -14.289334668271708);0.0017237240570597112
neptune;POINTZ(16.261195131928414 -25.362566811145978 -25.362566811145978);0.0020336868699246304
sun;POINTZ(0.00034159127691633565 -0.0030253846883646226 -0.0030253846883646226);39.47841760435743
jupiter;POINTZ(4.720394202505653 1.4665942793135247 1.4665942793135247);0.03769367487038949
saturn;POINTZ(7.244391399212787 5.705611882129551 5.705611882129551);0.011286326131968767
uranus;POINTZ(13.862084889624679 -14.279967027926574 -14.279967027926574);0.0017237240570597112
neptune;POINTZ(16.270775770135646 -25.356278785767454 -25.356278785767454);0.0020336868699246304
sun;POINTZ(0.0003528651295657723 -0.0030570665241815404 -0.0030570665241815404);39.47841760435743
jupiter;POINTZ(4.711709507942184 1.4942253353407817 1.4942253353407817);0.03769367487038949
saturn;POINTZ(7.230677376960598 5.721584998169996 5.721584998169996);0.011286326131968767
uranus;POINTZ(13.872287150592443 -14.270592225369242 -14.270592225369242);0.0017237240570597112
neptune;POINTZ(16.28035405657708 -25.349987093004547 -25.349987093004547);0.0020336868699246304
sun;POINTZ(0.0003642966637618237 -0.003088693965784412 -0.003088693965784412);39.47841760435743
jupiter;POINTZ(4.702871002527858 1.5218075413714849 1.5218075413714849);0.03769367487038949
saturn;POINTZ(7.216926978956241 5.7375292425481454 5.7375292425481454);0.011286326131968767
uranus;POINTZ(13.88248245713749 -14.26121026572793 -14.26121026572793);0.0017237240570597112
neptune;POINTZ(16.28992998983717 -25.343691733723915 -25.343691733723915);0.0020336868699246304
sun;POINTZ(0.0003758855859141501 -0.0031202661271533374 -0.0031202661271533374);39.47841760435743
jupiter;POINTZ(4.693878976524432 1.549339996332428 1.549339996332428);0.03769367487038949
saturn;POINTZ(7.203140263718337 5.753444526369213 5.753444526369213);0.011286326131968767
uranus;POINTZ(13.892670804541968 -14.2518211541334 -14.2518211541334);0.0017237240570597112
neptune;POINTZ(16.299503568500647 -25.33739270879275 -25.33739270879275);0.0020336868699246304
sun;POINTZ(0.0003876315968274182 -0.0031517821241142654 -0.0031517821241142654);39.47841760435743
